song_id,song_title,duration,year,danceability,energy,loudness,tempo,time_signature,segment_loudness_avg,chroma1,chroma2,chroma3,chroma4,chroma5,chroma6,chroma7,chroma8,chroma9,chroma10,chroma11,chroma12,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,label
b'SOVXQXN12A8C135FDC',b'No. 6 The Coombe',231.1571,1977,0.0,0.0,0.6274990959342874,105.539,7,-26.34319658976931,0.4543420260782349,0.3526920762286863,0.4626048144433299,0.1186740220661986,0.2282978936810431,0.1397111334002005,0.1658946840521564,0.3202136409227682,0.3079939819458375,0.5477001003009029,0.2924112337011033,0.2646349047141424,36.99285155466401,27.50010130391174,79.3262647943831,12.773474423269809,5.568930792377127,-6.785888665997993,-1.844357071213638,-0.7686228686058191,13.116002006018066,2.1194012036108343,0.8117241725175544,9.392574724172496,cheerful
b'SOEJVCS12A8AE483B7',b'Desire',312.78975,0,0.0,0.0,0.6775326755179005,100.043,3,-31.488678453038677,0.1192917127071825,0.2930596685082873,0.0715591160220994,0.6414497237569049,0.081585635359116,0.0476994475138123,0.0665834254143648,0.0995966850828731,0.2908729281767953,0.0675701657458564,0.1782419889502764,0.0313502762430939,36.54334696132599,-13.00957900552486,-37.86066961325968,58.67131712707175,2.968686187845303,7.156470718232036,-9.722471823204412,-24.01995248618784,-13.06114033149171,-1.2314994475138088,12.811032044198914,33.703721546961326,romantic
b'SODPUEZ12A8AE4648B',b'Hop_ Skip & Jump',152.58077,0,0.0,0.0,0.788216149196673,131.641,4,-15.906530271398749,0.5343924843423802,0.4675093945720251,0.4720480167014614,0.3601878914405012,0.4288726513569937,0.4334885177453032,0.3579895615866386,0.430703549060543,0.3664425887265134,0.4180981210855947,0.2365177453027139,0.262964509394572,47.65446764091858,38.04325469728601,82.18860751565767,7.025331941544885,10.765551148225471,-0.8149749478079329,-4.292045929018789,-0.3651002087682666,12.163327766179528,4.900653444676406,-4.105887265135701,8.53749060542797,romantic
b'SOQBRHU12A8C13BCA0',b'Sarambeque',152.34567,0,0.0,0.0,0.5753990804360181,182.672,4,-29.46270989304813,0.1830922459893049,0.3363622994652406,0.3710387700534761,0.1235334224598929,0.2645120320855613,0.1677433155080215,0.2957794117647057,0.3288088235294117,0.2227767379679148,0.3650200534759358,0.1816443850267382,0.3902593582887699,36.77518315508024,-47.21337700534763,0.644196524064171,12.21495588235295,-1.983338235294116,8.748622994652415,-25.217982620320853,-15.571717914438503,-1.001346256684491,4.250782085561499,5.89937299465241,19.6536524064171,romantic
b'SOSECUN12A8C13E654',b'Rider 4 Real',202.10893,0,0.0,0.0,0.8258511132923491,94.918,4,-20.09260235294117,0.6961882352941177,0.6802399999999995,0.4377235294117644,0.3587894117647056,0.3683905882352943,0.3478658823529407,0.3837141176470587,0.4410447058823528,0.5291388235294119,0.5295670588235288,0.483898823529412,0.4375482352941179,44.966491764705815,21.730120000000017,3.153381176470592,-2.60234823529412,-2.731535294117648,3.4746788235294086,-13.611124705882348,11.930157647058826,1.6822188235294118,5.3253200000000085,-5.490252941176467,0.0214799999999989,romantic
b'SOQSDOW12AB017CF41',b'Sangria (Nomadbrothers Remix feat. Rio)',233.7171,0,0.0,0.0,0.714082760758382,124.021,4,-23.314928877463583,0.5218937446443874,0.581068551842331,0.4014130248500423,0.4159228791773772,0.2751885175664098,0.3141722365038563,0.2293701799485858,0.2341782347900599,0.2259794344473006,0.2038731790916882,0.283280205655527,0.2993538988860323,42.32634961439593,56.39192802056554,18.128126820908346,23.54113881748072,8.625833761782342,-6.431077120822625,20.9502887746358,-0.6642485004284517,9.835753213367612,6.866589545844057,1.784006855184232,0.21856383890317,romantic
b'SOGVVLP12A8C1363F1',b'Stop The World',195.65669,2004,0.0,0.0,0.9067520793511391,144.721,4,-10.636680575539568,0.3776992805755396,0.4711942446043169,0.2565971223021582,0.2482604316546759,0.39536690647482,0.2839280575539567,0.3951841726618706,0.239981294964029,0.3551669064748199,0.4297928057553955,0.3437971223021582,0.38749928057554,52.249762589928025,59.74631510791362,13.915569784172664,-7.946916546762589,-14.392696402877691,-14.770781294964031,-18.067768345323724,3.303007194244606,0.7983568345323742,0.1255496402877698,0.3425309352517983,-3.769348201438849,cheerful
b'SODZXCH12A8C140833',b'born again',154.01751,0,0.0,0.0,0.795732809836235,127.985,4,-18.761162447257387,0.2898523206751055,0.3051223628691981,0.3084831223628692,0.1847742616033754,0.2203966244725738,0.1889662447257385,0.3406434599156122,0.2845358649789028,0.200770042194093,0.2111033755274261,0.2014556962025314,0.5797616033755277,45.19492827004221,34.712641350210966,24.241177215189868,1.9457278481012648,-27.91739029535865,-4.808126582278481,10.563597046413504,2.598603375527425,7.63864135021097,6.040689873417717,-5.923852320675105,-7.929354430379753,romantic
b'SOMRLQO12A6D4FD322',b'Viralo Al Reves',334.52363,0,0.0,0.0,0.7167174665495686,107.329,4,-22.702098625224146,0.5498296473401076,0.4310059772863121,0.4137806335923493,0.2722367005379554,0.3638392109982075,0.3671034070531987,0.2523179916317994,0.5425923490735202,0.3062851165570833,0.3079163179916317,0.2170693365212193,0.2485786013150026,43.13811595935452,2.7797286312014364,29.71765152420804,14.494683801554103,-3.6805995218170944,13.45628033472804,-11.4025499103407,-7.2560938433951,6.792621637776456,5.086148236700543,3.2377471607890005,7.558936640765093,romantic
b'SOJBKMX12A8AE47E72',b'Got The Blues',175.15057,1926,0.0,0.0,0.48842795887792534,101.676,3,-29.45393046357616,0.2508559602649008,0.2375182119205297,0.1750596026490063,0.24742880794702,0.2781274834437087,0.62921523178808,0.5632748344370867,0.3530827814569536,0.3379403973509937,0.2886655629139074,0.1281208609271522,0.1146920529801324,33.84412913907285,-168.27808609271526,99.2363427152318,8.916210264900664,14.949258278145688,2.014278145695366,-47.200082781456935,7.286485099337749,0.2144801324503318,8.82587086092715,8.799028145695361,12.707107615894044,cheerful
b'SOTMVUQ12A6BD53721',b'Nothing To Hold Me',201.16853,1990,0.0,0.0,0.6387611716691637,66.246,3,-24.516285880980163,0.5250046674445736,0.6749824970828474,0.5486872812135358,0.3352275379229872,0.3634562427071177,0.2597024504084013,0.2951680280046675,0.2774247374562428,0.2020618436406069,0.2719113185530923,0.2031353558926485,0.2380793465577596,39.65106184364055,68.52517152858806,6.0979101516919325,15.31035589264877,1.345819136522744,-13.600724620770135,-2.099929988331388,-3.3199206534422414,-8.49505017502917,1.5785775962660458,0.7356662777129537,-8.56374562427071,cheerful
b'SOODZRY12A6D4F81A0',"b""It's All Understood""",215.87546,2000,0.0,0.0,0.5746499974169552,131.4,4,-31.56327383863081,0.4067970660146702,0.3317823960880195,0.2602836185819074,0.1984926650366749,0.2426552567237164,0.3611479217603914,0.2687053789731048,0.2541650366748166,0.3278435207823961,0.5191540342298292,0.395627139364303,0.3191356968215159,34.668938875305635,-17.335466992665033,-71.79372249388751,-7.154916870415653,-19.714403422982897,7.334614914425427,11.615601466992649,8.26045721271393,-22.899132029339864,-1.896075794621027,-3.149191931540347,2.8044669926650334,cheerful
b'SOCTLXF12A67AD9399',"b""L'idole des femmes""",143.46404,1994,0.0,0.0,0.7619724130805394,112.032,3,-20.209157894736844,0.3309566563467493,0.461712074303405,0.395565015479876,0.3124334365325077,0.3904040247678015,0.3358715170278641,0.2929876160990713,0.3223947368421053,0.2586160990712075,0.4003560371517024,0.2661702786377712,0.231465944272446,44.64115944272446,1.0947817337461303,20.19097987616101,-0.6984195046439633,-2.2648916408668764,9.263371517027856,-22.6653544891641,1.126591331269352,6.616309597523223,3.141156346749224,-1.2238978328173375,3.271995356037151,cheerful
b'SOCFKSK12A8C140704',b'Chaos (Live - Bridgehouse Tapes)',126.14485,0,0.0,0.0,0.8300356460195278,90.787,4,-12.023211764705882,0.491041176470588,0.4125705882352938,0.3051117647058824,0.2987794117647057,0.5114529411764706,0.3247323529411766,0.441314705882353,0.4586029411764704,0.5525999999999998,0.5580852941176468,0.5608764705882355,0.6787558823529413,50.10371176470591,-18.52764411764704,51.64820882352942,-3.879135294117648,-44.372747058823535,-16.053638235294112,-10.324450000000002,3.325723529411765,29.99645588235294,8.418988235294124,0.9406558823529408,10.53591764705882,romantic
b'SOEPYCP12AF72A77E0',b'Touch Your Button Carnival Jam',809.58649,0,0.0,0.0,0.8847961977579171,129.703,7,-15.40439818181818,0.5121075757575757,0.448378787878788,0.3587075757575753,0.2867218181818181,0.3695993939393943,0.2755684848484843,0.3408378787878793,0.3487506060606062,0.2992945454545457,0.4684021212121214,0.3400669696969703,0.5206590909090917,49.11217333333333,-2.3610175757575744,8.074804242424246,-2.589963333333326,11.617412424242412,-3.33022393939394,-11.730798181818187,-3.900825757575755,-4.418576060606054,2.7958196969696942,-0.3438215151515158,4.991433030303028,Chill
b'SOWSLSY12AB018A502',b'Nobody But Me - Original',138.762,0,0.0,0.0,0.3564085343803276,130.848,4,-35.73343346007604,0.4597832699619771,0.3141406844106462,0.5163136882129276,0.32130608365019,0.336477186311787,0.5316730038022819,0.3134581749049428,0.4540665399239543,0.3138117870722431,0.4210076045627375,0.4565266159695814,0.2991178707224335,28.87061216730036,70.40855513307993,132.52078517110243,39.02157794676805,29.05840304182511,14.002347908745245,-11.044615969581743,-3.5121197718631216,-19.832338403041824,-8.463480988593156,-3.8193783269961967,-13.772045627376436,romantic
b'SOAQKKK12A58A7859A',b'East Bay Bounce',249.83465,0,0.0,0.0,0.8632019424497598,100.058,4,-21.827628844114525,0.6044316012725344,0.5321813361611875,0.4357264050901382,0.2914464475079529,0.3321580063626722,0.5193891834570517,0.2715217391304349,0.3972279957582183,0.2844019088016969,0.4239416755037115,0.317689289501591,0.219819724284199,45.3455334040296,1.049181336161185,-10.686012725344646,23.87837857900317,6.749991516436898,18.16992046659597,-1.339049840933192,0.4267295864262991,15.692485683987254,-0.0790307529162247,-3.0469681866383884,2.661207847295864,romantic
b'SOIWLJY12A8C13CBF3',b'Bonnie Mae',232.56771,0,0.0,0.0,0.7224001653148733,140.09,4,-18.989131326949384,0.5685075239398085,0.2417564979480166,0.4161709986320108,0.1430615595075241,0.2716497948016417,0.2179411764705882,0.2143009575923393,0.4952462380300958,0.1297318741450069,0.1575991792065664,0.0992517099863201,0.3146087551299592,45.13825307797528,-37.36274008207935,9.321541723666204,-12.823616963064303,11.215627906976746,-3.7348399452804335,-21.170243502051992,-14.19135978112175,31.152511627907003,5.440218878248966,1.2274582763337896,3.793627906976746,romantic
b'SOPYMLY12AC3DF67AE',"b""Keys To The Whip (Straight Pimpin' Mix)""",226.61179,0,0.0,0.0,0.7848065299374903,152.34,4,-20.70300646352724,0.7112613111726683,0.6871468144044319,0.4682409972299171,0.3267931671283469,0.3841745152354567,0.4258651892890117,0.5035087719298249,0.4605826408125579,0.3545863342566944,0.3484228993536475,0.3230415512465372,0.502380424746076,45.993102493074815,61.91390397045238,-42.2699002770083,-7.450924284395172,-16.639648199445986,2.955253924284399,3.0138485687903973,3.6036158818097888,7.877583564173589,13.932418282548475,-4.275859649122801,7.272195752539238,romantic
b'SORBCPH12A67ADD062',b'Headless Heroes (LP Version)',213.15873,0,0.0,0.0,0.7023040760448417,136.492,4,-22.873902464065704,0.4363336755646817,0.4155533880903486,0.3222340862422999,0.2695708418891169,0.2380564681724845,0.3419086242299795,0.2725995893223818,0.414172484599589,0.3030420944558525,0.3749579055441477,0.3703121149897325,0.2489065708418892,41.87954517453802,16.815293634496918,-36.53459548254624,-7.203593429158114,8.186034907597534,-6.798101642710474,0.7300390143737172,-2.0794774127310074,-4.654073921971254,-3.5083839835728963,-0.4768193018480492,8.921224845995898,romantic
b'SOZDFUE12AB018DE6A',b'Love_ Respect & Loyalty (feat. Sophie & Cait La Lee)',230.24281,0,0.0,0.0,0.8418918220798678,111.116,7,-20.530397,0.5391650000000001,0.5437850000000001,0.3052259999999999,0.3573610000000001,0.2601569999999998,0.259814,0.3223349999999997,0.2790640000000001,0.3880929999999997,0.3391600000000006,0.4866350000000001,0.4419169999999997,44.69074,0.127691,-14.403925000000008,11.374365,-7.451079999999989,-4.348813999999997,4.91634,-4.656612999999997,-4.608117999999998,7.387669000000004,-0.000944,-4.726536999999996,romantic
b'SODFVLR12AB0182A73',b'1000 Of Years Ago',291.63057,0,0.0,0.0,0.7546365655835099,128.991,1,-20.096767699115045,0.4917050147492628,0.6248790560471972,0.3119174041297934,0.4417706489675516,0.2500162241887907,0.3006806784660765,0.3624815634218292,0.2669741887905608,0.4193665191740409,0.2736718289085546,0.4457905604719763,0.375667404129793,44.2396268436578,-14.562115044247792,-30.462806784660696,14.55094321533922,24.20892920353979,-23.657266224188785,7.1774513274336345,-17.06153908554568,4.224193952802361,-1.97026179941003,10.199218289085554,6.7102418879055925,romantic
b'SOLNWPG12A8C13B98E',b'Bubble Music',231.94077,2004,0.0,0.0,0.8978922353670507,161.739,4,-15.697844559585493,0.449388601036269,0.4575212435233163,0.4010352331606222,0.4100269430051814,0.5238466321243517,0.3741875647668394,0.4331378238341963,0.5041813471502588,0.5169523316062181,0.4673336787564764,0.4152207253886008,0.4107854922279789,48.62931398963722,81.3088062176166,-9.955199999999998,-7.847682901554404,-10.443933678756483,-12.935453886010375,-13.159649740932666,10.039284974093269,-0.6285129533678765,16.862858031088088,-4.936527461139895,-12.133848704663208,cheerful
b'SODBRVA12AF72ACA09',b'Michael Nobody aka Poetic Death',197.85098,2009,0.0,0.0,0.8302422896109934,80.505,4,-17.523908866995075,0.6333115763546805,0.5991280788177341,0.4038903940886695,0.373529556650246,0.3850406403940885,0.517194581280788,0.3031071428571428,0.3258263546798025,0.3230517241379309,0.2926970443349755,0.3568756157635467,0.3766108374384236,46.76771428571429,20.289007389162556,41.646533251231546,7.519923645320201,-10.486495073891604,-0.214139162561577,-13.494525862068956,3.1365726600985213,-1.5630086206896534,3.275270935960589,0.4046871921182254,6.980104679802952,cheerful
b'SOXAVMX12A6D4F7773',b'Too Many Choices',285.93587,0,0.0,0.0,0.8130650410704138,96.042,4,-19.81376399026764,0.4659221411192218,0.7096958637469589,0.3912222222222221,0.3304963503649634,0.2783811841038117,0.3872822384428219,0.2978880778588811,0.3169310624493104,0.278368207623682,0.3391678832116785,0.3406196269261959,0.2408921330089213,44.62880129764802,6.407656123276572,-17.669962692619645,3.964218978102188,23.58809894566096,-16.279367396593685,4.645012165450125,-10.742746147607471,-7.192605028386055,2.266293592862936,1.0972700729927012,-3.671758313057586,romantic
b'SOTMCYN12AB0183054',b'Where Are You',492.45995,0,0.0,0.0,0.8263160613731466,135.993,4,-17.83421928166352,0.6787497164461254,0.6087818525519839,0.4525795841209827,0.4040578449905484,0.3963618147448016,0.3448567107750469,0.4728816635160688,0.3360461247637049,0.3497727788279766,0.3554238185255189,0.3524918714555773,0.5762960302457463,46.65664725897928,80.16582381852533,-32.63744499054828,12.79442230623821,-10.568035160680516,-29.76385368620041,5.573769376181464,-2.072500945179585,-3.840881285444232,11.08550812854444,6.107079395085073,7.990023818525522,Chill
b'SOPMAEU12A67AE0C81',b'The World Turned Upside Down',269.34812,2005,0.0,0.0,0.8228031203182311,136.82,4,-15.590364981504315,0.3596979038224412,0.4554993834771889,0.3176091245376077,0.2727977805178794,0.8213723797780514,0.339494451294698,0.2432589395807644,0.184308261405672,0.3223810110974106,0.2460912453760787,0.1583242909987668,0.4015598027127,47.623131935881545,-14.9351418002466,9.22221824907521,-0.3763353884093767,-11.73970406905056,-17.415006165228114,7.05505918618989,-12.202344019728717,2.5346177558569667,-7.642963008631328,2.7627694204685587,2.820568434032056,energetic
b'SOQZNYW12A8C1411B3',b'Sou Vazo Diskola',209.99791,0,0.0,0.0,0.8305780854471251,139.423,1,-14.283427983539092,0.3554005486968449,0.2585569272976676,0.2924293552812073,0.2048820301783265,0.5137654320987648,0.2290192043895749,0.4153127572016463,0.3307462277091906,0.2117434842249658,0.3767050754458163,0.2202633744855965,0.5092866941015088,48.84947325102879,15.5708010973937,40.323650205761375,0.0702304526748975,29.21955144032921,-15.38698628257888,-7.118526748971186,-2.4725486968449983,14.888748971193428,2.6607215363511685,-3.1670960219478728,2.0989849108367635,romantic
b'SOGAOHJ12AB018660F',b'So Nice - Original',324.25751,0,0.0,0.0,0.5728935268894975,89.88,4,-26.576173184357543,0.4318219273743018,0.4580551675977662,0.295864525139665,0.4198603351955314,0.4240914804469278,0.4016068435754197,0.405293296089386,0.2933554469273744,0.3270879888268156,0.3861180167597768,0.3938722067039107,0.3953756983240217,37.281773044692734,31.903602653631296,-28.888042597765345,-11.764362430167598,-1.3733191340782112,-15.04014036312851,-10.746488826815629,8.316602653631286,6.646572625698325,6.573652234636873,1.4138421787709534,-2.3293400837988827,romantic
b'SOLDLRC12AC907269F',b'This Side Of Paradise',280.2673,2001,0.0,0.0,0.7778581391744588,195.995,7,-20.002854150504263,0.4089984484096197,0.4440442203258338,0.3574189294026377,0.2464623739332811,0.2549418153607444,0.2141481768813033,0.2576338246702873,0.3565259891388677,0.285277734678045,0.457266097750194,0.3079410395655543,0.2591062839410389,45.46018541505042,15.4062715283165,-16.914460822342892,8.85946547711405,7.022678044996114,-8.073117920868901,19.692595034910774,-11.955167571761054,0.1379200930954215,5.069582622187739,-0.7214848719937953,6.357740108611327,energetic
b'SOMFZIF12AB0182B90',"b""You've Got A Friend""",282.20036,2005,0.0,0.0,0.6233920545539082,88.55,3,-29.51037021276596,0.1257517730496452,0.4054255319148938,0.1491106382978723,0.3195106382978719,0.0994737588652481,0.2113106382978724,0.5603276595744677,0.1235744680851064,0.2468567375886526,0.1370765957446809,0.3412127659574468,0.2229744680851061,35.46976453900711,-63.2040411347518,-18.701229787234038,-21.011009929078035,21.16275886524825,9.888339007092195,-24.267682269503577,0.0017588652482268,-14.169262411347502,-8.962982978723401,-3.6593021276595774,10.513380141843973,energetic
b'SOBJUHE12A8C134796',b'Introitus: Requiem: Dies Irae',125.93587,0,0.0,0.0,0.4463501575657386,135.759,1,-29.142219665271966,0.3578284518828452,0.3717615062761505,0.2946485355648534,0.2305188284518827,0.4301422594142259,0.3061882845188284,0.2386589958158997,0.2698912133891212,0.381142259414226,0.4466799163179918,0.1901359832635982,0.254581589958159,34.19184728033474,-16.265707112970702,52.50902092050213,-3.933640167364015,-10.380025104602504,3.196228033472804,-26.6766422594142,-16.10440585774058,11.21940794979079,-4.012692468619248,1.3342594142259416,-0.0121213389121319,romantic
b'SOKZTHA12A8C134830',b'Good Girl Gone Bad',213.26322,2007,0.0,0.0,0.8266260267603451,94.987,4,-18.31358955223881,0.3907276119402986,0.3950199004975128,0.1797114427860696,0.3269726368159206,0.2112325870646765,0.3998606965174121,0.228327114427861,0.3011094527363183,0.3094539800995023,0.235068407960199,0.3006965174129354,0.2364452736318402,46.04346766169157,33.95536442786067,-9.98191915422886,0.612549751243781,15.438752487562205,-7.437497512437812,5.395376865671636,-8.96121517412936,-7.724440298507461,0.7206529850746263,-3.748814676616913,-3.9117164179104456,cheerful
b'SOPJFDO12A8C139B94',b'Red Gun',145.08363,2007,0.0,0.0,0.7503745415095314,108.888,5,-21.67531759656653,0.3750815450643776,0.3170944206008584,0.1816824034334764,0.3436609442060083,0.3756995708154507,0.3416995708154508,0.5862746781115876,0.2344871244635195,0.308167381974249,0.1410793991416308,0.1851587982832616,0.6344892703862659,43.08519527896998,-60.63685622317601,-16.52407939914163,-10.456366952789708,-14.73626824034335,4.442203862660942,1.6759356223175916,-5.150190987124461,2.827036480686692,-5.570130901287554,-4.277446351931331,-1.708770386266093,cheerful
b'SOELWIL12A8C14373B',"b""L'antillais Donne""",261.74649,0,0.0,0.0,0.8148990029446712,114.786,4,-16.919947908445145,0.4109715864246252,0.503052880820836,0.2680055248618783,0.4095264404104176,0.302996053670087,0.3053046566692978,0.4472715074980272,0.4263804262036305,0.6023038674033162,0.4121696921862667,0.4758926598263612,0.3650536700868199,47.55736858721387,40.91799289660613,11.06769534333072,12.055293606945527,-0.3840655090765594,-7.170591160220989,-5.636845303867401,-2.8424822415153965,10.277878453038683,9.22810260457774,2.4767316495659077,8.157240726124716,romantic
b'SOGAWLI12AB017E8AB',b'Zeno Beach',174.28853,2006,0.0,0.0,0.8441132406881231,197.631,4,-11.306146044624748,0.3798133874239349,0.4708154158215011,0.3038519269776876,0.3274077079107506,0.5421926977687628,0.3171014198782959,0.3663935091277893,0.3906673427991888,0.3951521298174445,0.5517951318458423,0.3504462474645027,0.3935821501014199,50.62816227180524,-6.574385395537522,33.44661663286005,-5.561083164300201,-28.887791075050718,-21.840158215010145,-4.533273833671397,-9.35180324543612,3.2057018255578105,-4.609137931034476,0.7827403651115621,-5.415872210953346,cheerful
b'SODNUSO12A8C13A9FE',b'Flat Earth Society (Album Version)',141.19138,1995,0.0,0.0,0.820245905873844,161.071,4,-12.643784679089029,0.5929213250517602,0.5188902691511387,0.5325258799171845,0.4745238095238094,0.5551428571428572,0.3667743271221532,0.4924223602484471,0.453198757763975,0.4211490683229814,0.5853975155279507,0.4366004140786753,0.599910973084886,49.67030641821951,45.91237060041405,41.53700000000001,-4.156896480331267,-11.41099378881988,-23.37324844720495,3.020103519668736,4.356968944099376,1.6211801242236017,1.6595942028985529,-0.3150621118012424,-0.2989254658385091,cheerful
b'SOZDQHO12AB018512F',b'2StepN',166.21669,2006,0.0,0.0,0.7726662189388852,124.996,4,-17.116485314685313,0.5624769230769235,0.5025286713286712,0.534707692307692,0.2961636363636363,0.3083328671328675,0.3338909090909088,0.3361104895104895,0.5676755244755245,0.323151048951049,0.37313986013986,0.3349510489510487,0.3933538461538463,46.56535244755246,-9.685039160839164,26.891370629370662,3.610995804195798,-7.040153846153842,-7.956311888111884,0.2616013986013988,3.5538083916083902,3.947337062937064,1.831791608391609,2.5803986013986027,10.044117482517478,cheerful
